Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
02:45:00,6.369103E-02,3.653517E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.256364E+03,2.846791E-01,2.925164E+03,2.909380E+03,1.761237E-01,5.196395E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.524050E+02,1.744115E-01,1.756322E+03,1.639587E+03,1.076248E-01,3.142296E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.649789E+02,1.112613E-01,1.128773E+03,1.059747E+03,1.726382E-01,5.130232E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.524050E+02,1.721773E-01,1.731426E+03,1.613047E+03,1.076248E-01,3.142296E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.649789E+02,1.215728E-01,1.243674E+03,1.180992E+03
03:00:00,6.369513E-02,3.653595E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.263319E+03,2.839808E-01,2.910427E+03,2.894105E+03,1.761255E-01,5.196431E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.576779E+02,1.729460E-01,1.734720E+03,1.616787E+03,1.076259E-01,3.142316E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.681068E+02,1.101857E-01,1.113660E+03,1.043849E+03,1.726401E-01,5.130268E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.576779E+02,1.707718E-01,1.710492E+03,1.590944E+03,1.076259E-01,3.142316E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.681068E+02,1.202015E-01,1.225265E+03,1.161697E+03
03:15:00,6.369918E-02,3.653672E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.270275E+03,2.833001E-01,2.895887E+03,2.879034E+03,1.761274E-01,5.196467E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.629508E+02,1.715281E-01,1.713647E+03,1.594541E+03,1.076269E-01,3.142335E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.712348E+02,1.091433E-01,1.098917E+03,1.028335E+03,1.726420E-01,5.130303E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.629508E+02,1.694138E-01,1.690087E+03,1.569397E+03,1.076269E-01,3.142335E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.712348E+02,1.188777E-01,1.207386E+03,1.142951E+03
03:30:00,6.370319E-02,3.653748E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.277231E+03,2.826363E-01,2.881536E+03,2.864161E+03,1.761293E-01,5.196502E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.682237E+02,1.701564E-01,1.693090E+03,1.572843E+03,1.076279E-01,3.142355E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.743628E+02,1.081334E-01,1.084536E+03,1.013203E+03,1.726438E-01,5.130338E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.682237E+02,1.681019E-01,1.670197E+03,1.548397E+03,1.076279E-01,3.142355E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.743628E+02,1.175995E-01,1.190015E+03,1.124734E+03
03:45:00,6.370715E-02,3.653823E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.284187E+03,2.819887E-01,2.867364E+03,2.849476E+03,1.761311E-01,5.196536E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.734967E+02,1.688158E-01,1.672879E+03,1.551497E+03,1.076290E-01,3.142374E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.774908E+02,1.071466E-01,1.070412E+03,9.983323E+02,1.726456E-01,5.130373E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.734967E+02,1.668211E-01,1.650652E+03,1.527749E+03,1.076290E-01,3.142374E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.774908E+02,1.163565E-01,1.173037E+03,1.106919E+03
04:00:00,6.371108E-02,3.653898E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.291142E+03,2.813563E-01,2.853361E+03,2.834967E+03,1.761329E-01,5.196570E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.787696E+02,1.675050E-01,1.653000E+03,1.530493E+03,1.076300E-01,3.142393E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.806187E+02,1.061821E-01,1.056536E+03,9.837159E+02,1.726475E-01,5.130407E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.787696E+02,1.655697E-01,1.631435E+03,1.507440E+03,1.076300E-01,3.142393E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.806187E+02,1.151470E-01,1.156431E+03,1.089487E+03
04:15:00,6.371496E-02,3.653971E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.295780E+03,2.807380E-01,2.841835E+03,2.822987E+03,1.761346E-01,5.196604E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.822849E+02,1.662366E-01,1.635351E+03,1.511788E+03,1.076309E-01,3.142412E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.827040E+02,1.052472E-01,1.044034E+03,9.705136E+02,1.726492E-01,5.130441E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.822849E+02,1.643599E-01,1.614440E+03,1.489421E+03,1.076309E-01,3.142412E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.827040E+02,1.139774E-01,1.141314E+03,1.073586E+03
04:30:00,6.371880E-02,3.654044E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.300417E+03,2.801332E-01,2.830458E+03,2.811162E+03,1.761364E-01,5.196637E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.858002E+02,1.650085E-01,1.618152E+03,1.493554E+03,1.076319E-01,3.142430E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.847893E+02,1.043407E-01,1.031848E+03,9.576396E+02,1.726510E-01,5.130475E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.858002E+02,1.631900E-01,1.597888E+03,1.471867E+03,1.076319E-01,3.142430E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.847893E+02,1.128458E-01,1.126619E+03,1.058121E+03
04:45:00,6.372260E-02,3.654116E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.305054E+03,2.795411E-01,2.819224E+03,2.799488E+03,1.761381E-01,5.196670E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.893155E+02,1.638199E-01,1.601392E+03,1.475774E+03,1.076329E-01,3.142448E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.868747E+02,1.034619E-01,1.019970E+03,9.450832E+02,1.726527E-01,5.130508E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.893155E+02,1.620586E-01,1.581766E+03,1.454761E+03,1.076329E-01,3.142448E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.868747E+02,1.117507E-01,1.112331E+03,1.043075E+03
05:00:00,6.372637E-02,3.654188E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.309691E+03,2.789705E-01,2.808229E+03,2.788078E+03,1.761398E-01,5.196702E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.928307E+02,1.627781E-01,1.586268E+03,1.459870E+03,1.076338E-01,3.142466E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.889600E+02,1.028998E-01,1.011621E+03,9.366076E+02,1.726544E-01,5.130540E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.928307E+02,1.612486E-01,1.569225E+03,1.441836E+03,1.076338E-01,3.142466E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.889600E+02,1.107544E-01,1.099144E+03,1.029254E+03
05:15:00,6.373009E-02,3.654258E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.305054E+03,2.784662E-01,2.807246E+03,2.786962E+03,1.761415E-01,5.196734E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.893155E+02,1.620048E-01,1.581166E+03,1.454478E+03,1.076347E-01,3.142484E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.868747E+02,1.036004E-01,1.021512E+03,9.484091E+02,1.726561E-01,5.130572E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.893155E+02,1.614422E-01,1.574897E+03,1.448908E+03,1.076347E-01,3.142484E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.868747E+02,1.099332E-01,1.092079E+03,1.021815E+03
05:30:00,6.373377E-02,3.654328E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.300417E+03,2.781114E-01,2.807929E+03,2.787702E+03,1.761432E-01,5.196766E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.858002E+02,1.615861E-01,1.580016E+03,1.453382E+03,1.076357E-01,3.142501E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.847893E+02,1.064887E-01,1.055779E+03,9.868952E+02,1.726578E-01,5.130604E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.858002E+02,1.627649E-01,1.593148E+03,1.469454E+03,1.076357E-01,3.142501E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.847893E+02,1.093410E-01,1.087565E+03,1.017095E+03
05:45:00,6.373742E-02,3.654398E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.295780E+03,2.779855E-01,2.811164E+03,2.791178E+03,1.761448E-01,5.196797E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.822849E+02,1.615831E-01,1.583496E+03,1.457257E+03,1.076366E-01,3.142519E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.827040E+02,1.115502E-01,1.114259E+03,1.050045E+03,1.726594E-01,5.130635E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.822849E+02,1.649750E-01,1.621287E+03,1.499834E+03,1.076366E-01,3.142519E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.827040E+02,1.090052E-01,1.085909E+03,1.015375E+03
06:00:00,6.374102E-02,3.654466E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.291142E+03,2.781455E-01,2.817583E+03,2.797977E+03,1.761464E-01,5.196828E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.787696E+02,1.620580E-01,1.592303E+03,1.466874E+03,1.076375E-01,3.142536E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.806187E+02,1.189816E-01,1.199144E+03,1.139862E+03,1.726611E-01,5.130666E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.787696E+02,1.678640E-01,1.656990E+03,1.537789E+03,1.076375E-01,3.142536E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.806187E+02,1.089439E-01,1.087310E+03,1.016875E+03
06:15:00,6.374459E-02,3.654534E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.274912E+03,2.786248E-01,2.839153E+03,2.820284E+03,1.761480E-01,5.196858E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.664661E+02,1.631117E-01,1.616345E+03,1.492507E+03,1.076383E-01,3.142552E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.733201E+02,1.288073E-01,1.315920E+03,1.261986E+03,1.726627E-01,5.130696E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.664661E+02,1.714535E-01,1.709287E+03,1.593361E+03,1.076383E-01,3.142552E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.733201E+02,1.091999E-01,1.097460E+03,1.027499E+03
06:30:00,6.374813E-02,3.654601E+03,6.236166E-02,0.000000E+00,0.000000E+00,6.236166E-02,1.258682E+03,2.794190E-01,2.864230E+03,2.846254E+03,1.761496E-01,5.196888E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.541626E+02,1.646570E-01,1.645866E+03,1.524021E+03,1.076392E-01,3.142569E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.660215E+02,1.406010E-01,1.454623E+03,1.406114E+03,1.726643E-01,5.130727E+03,4.727418E-02,0.000000E+00,0.000000E+00,4.727418E-02,9.541626E+02,1.751127E-01,1.762360E+03,1.649723E+03,1.076392E-01,3.142569E+03,2.804365E-02,0.000000E+00,0.000000E+00,2.804365E-02,5.660215E+02,1.097141E-01,1.110487E+03,1.041193E+03
